TITLE     = "JHU-Axial Pump Data-Midspan | JHU-Axial Pump Data-Midspan | JHU-Axial Pump Data-Midspan | JHU-Axial Pump Data-Midspan | JHU-Axial Pump Data-Midspan | JHU-Axial Pump Data-Midspan | JHU-Axial Pump Data-Midspan | JHU-Axial Pump Data-Midspan | JHU-Axial Pump D"
VARIABLES = "x/Ls"
"y/Ls"
"u/Utip"
"v/Utip"
"uu/Utip2"
"vv/Utip2"
"blade"
ZONE T="data phase01"
 I=257, J=61, K=1, ZONETYPE=Ordered
 DATAPACKING=POINT
 DT=(SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE )
 -1.8029E-001 -9.2793E-002 3.8207E-001 2.4072E-001 3.5218E-004 3.8283E-004 0.0000E+000
 -1.7650E-001 -9.2793E-002 3.7965E-001 2.3881E-001 3.5912E-004 3.7281E-004 0.0000E+000
 -1.7272E-001 -9.2793E-002 3.7725E-001 2.3739E-001 3.6770E-004 3.7306E-004 0.0000E+000
 -1.6894E-001 -9.2793E-002 3.7617E-001 2.3568E-001 3.6192E-004 3.5289E-004 0.0000E+000
 -1.6515E-001 -9.2793E-002 3.7585E-001 2.3352E-001 3.4646E-004 3.2529E-004 0.0000E+000
 -1.6137E-001 -9.2793E-002 3.7545E-001 2.3160E-001 3.3870E-004 3.4271E-004 0.0000E+000
 -1.5759E-001 -9.2793E-002 3.7609E-001 2.2941E-001 3.4985E-004 3.4438E-004 0.0000E+000
 -1.5380E-001 -9.2793E-002 3.7757E-001 2.2782E-001 3.1015E-004 3.5044E-004 0.0000E+000
 -1.5002E-001 -9.2793E-002 3.7879E-001 2.2623E-001 3.0119E-004 3.2200E-004 0.0000E+000
 -1.4624E-001 -9.2793E-002 3.7822E-001 2.2324E-001 3.3311E-004 3.0154E-004 0.0000E+000
 -1.4245E-001 -9.2793E-002 3.7914E-001 2.2040E-001 3.0818E-004 3.0290E-004 0.0000E+000
 -1.3867E-001 -9.2793E-002 3.8166E-001 2.2070E-001 3.2720E-004 2.4266E-004 0.0000E+000
 -1.3489E-001 -9.2793E-002 3.8435E-001 2.2070E-001 3.4327E-004 2.5493E-004 0.0000E+000
 -1.3110E-001 -9.2793E-002 3.8635E-001 2.2031E-001 3.5413E-004 2.7685E-004 0.0000E+000
 -1.2732E-001 -9.2793E-002 3.8810E-001 2.1992E-001 3.7152E-004 2.8781E-004 0.0000E+000
 -1.2354E-001 -9.2793E-002 3.8970E-001 2.1952E-001 4.1368E-004 3.0889E-004 0.0000E+000
 -1.1975E-001 -9.2793E-002 3.9080E-001 2.1868E-001 4.5559E-004 3.0354E-004 0.0000E+000
 -1.1597E-001 -9.2793E-002 3.9036E-001 2.1950E-001 5.0754E-004 2.6580E-004 0.0000E+000
 -1.1219E-001 -9.2793E-002 3.9066E-001 2.2014E-001 6.7874E-004 2.7280E-004 0.0000E+000
 -1.0840E-001 -9.2793E-002 3.9114E-001 2.2195E-001 8.0624E-004 3.4315E-004 0.0000E+000
 -1.0462E-001 -9.2793E-002 3.9163E-001 2.2376E-001 9.4731E-004 4.0512E-004 0.0000E+000
 -1.0084E-001 -9.2793E-002 3.9118E-001 2.2658E-001 1.0798E-003 4.4213E-004 0.0000E+000
 -9.7055E-002 -9.2793E-002 3.8835E-001 2.2817E-001 1.4358E-003 4.8878E-004 0.0000E+000
 -9.3272E-002 -9.2793E-002 3.8541E-001 2.2947E-001 1.9097E-003 5.0494E-004 0.0000E+000
 -8.9489E-002 -9.2793E-002 3.8330E-001 2.3378E-001 2.0487E-003 5.0572E-004 0.0000E+000
 -8.5706E-002 -9.2793E-002 3.8108E-001 2.3875E-001 2.1841E-003 5.5286E-004 0.0000E+000
 -8.1923E-002 -9.2793E-002 3.7958E-001 2.4082E-001 2.1964E-003 5.9079E-004 0.0000E+000
 -7.8139E-002 -9.2793E-002 3.7823E-001 2.4247E-001 2.2014E-003 6.3487E-004 0.0000E+000
 -7.4356E-002 -9.2793E-002 3.8044E-001 2.4422E-001 2.0642E-003 9.9918E-004 0.0000E+000
 -7.0573E-002 -9.2793E-002 3.7912E-001 2.4814E-001 2.1581E-003 9.3569E-004 0.0000E+000
 -6.6790E-002 -9.2793E-002 3.7674E-001 2.5112E-001 2.0519E-003 8.8544E-004 0.0000E+000
 -6.3006E-002 -9.2793E-002 3.7455E-001 2.5340E-001 2.1028E-003 8.4681E-004 0.0000E+000
 -5.9223E-002 -9.2793E-002 3.7224E-001 2.5917E-001 2.3553E-003 8.0702E-004 0.0000E+000
 -5.5440E-002 -9.2793E-002 3.7080E-001 2.6534E-001 2.1614E-003 9.2427E-004 0.0000E+000
 -5.1657E-002 -9.2793E-002 3.6724E-001 2.6697E-001 1.9546E-003 1.1130E-003 0.0000E+000
 -4.7874E-002 -9.2793E-002 3.6562E-001 2.6755E-001 1.7785E-003 1.1805E-003 0.0000E+000
 -4.4090E-002 -9.2793E-002 3.6748E-001 2.6949E-001 1.5664E-003 1.0888E-003 0.0000E+000
 -4.0307E-002 -9.2793E-002 3.6944E-001 2.7297E-001 1.3870E-003 1.0864E-003 0.0000E+000
 -3.6524E-002 -9.2793E-002 3.7256E-001 2.7750E-001 1.2196E-003 1.1602E-003 0.0000E+000
 -3.2741E-002 -9.2793E-002 3.7638E-001 2.8036E-001 1.0377E-003 1.2321E-003 0.0000E+000
 -2.8958E-002 -9.2793E-002 3.7852E-001 2.7845E-001 9.1735E-004 1.2583E-003 0.0000E+000
 -2.5174E-002 -9.2793E-002 3.8098E-001 2.7611E-001 8.6252E-004 1.4061E-003 0.0000E+000
 -2.1391E-002 -9.2793E-002 3.8522E-001 2.7001E-001 6.9654E-004 1.3955E-003 0.0000E+000
 -1.7608E-002 -9.2793E-002 3.9027E-001 2.6508E-001 5.9159E-004 1.3011E-003 0.0000E+000
 -1.3825E-002 -9.2793E-002 3.9364E-001 2.6105E-001 5.9416E-004 1.2364E-003 0.0000E+000
